item_id,path,has_obj,has_mtl,has_pcd,has_keypoints,has_border,textures,all_files,category,source_format,converted_to,metadata_notes,analysis_success,status
TG_Swimsuit015,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit015.glb,True,True,True,True,True,"['Swimsuit015_diffuse_1001.png', 'Swimsuit015_displacement_1001.png', 'Swimsuit015_metallicroughness_1001.png', 'Swimsuit015_metalness_1001.png', 'Swimsuit015_normal_1001.png', 'Swimsuit015_opacity_1001.png', 'Swimsuit015_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit015.pcd', 'Swimsuit015.mtl', 'Swimsuit015_diffuse_1001.png', 'Swimsuit015_displacement_1001.png', 'Swimsuit015_metallicroughness_1001.png', 'Swimsuit015_metalness_1001.png', 'Swimsuit015_normal_1001.png', 'Swimsuit015_opacity_1001.png', 'Swimsuit015_roughness_1001.png', 'TG_Swimsuit015.obj', 'TG_Swimsuit015.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit016,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit016.glb,True,True,True,True,True,"['Swimsuit016_diffuse_1001.png', 'Swimsuit016_displacement_1001.png', 'Swimsuit016_metallicroughness_1001.png', 'Swimsuit016_metalness_1001.png', 'Swimsuit016_normal_1001.png', 'Swimsuit016_opacity_1001.png', 'Swimsuit016_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit016.pcd', 'Swimsuit016.mtl', 'Swimsuit016_diffuse_1001.png', 'Swimsuit016_displacement_1001.png', 'Swimsuit016_metallicroughness_1001.png', 'Swimsuit016_metalness_1001.png', 'Swimsuit016_normal_1001.png', 'Swimsuit016_opacity_1001.png', 'Swimsuit016_roughness_1001.png', 'TG_Swimsuit016.obj', 'TG_Swimsuit016.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit017,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit017.glb,True,True,True,True,True,"['Swimsuit017_diffuse_1001.png', 'Swimsuit017_displacement_1001.png', 'Swimsuit017_metallicroughness_1001.png', 'Swimsuit017_metalness_1001.png', 'Swimsuit017_normal_1001.png', 'Swimsuit017_opacity_1001.png', 'Swimsuit017_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit017.pcd', 'Swimsuit017.mtl', 'Swimsuit017_diffuse_1001.png', 'Swimsuit017_displacement_1001.png', 'Swimsuit017_metallicroughness_1001.png', 'Swimsuit017_metalness_1001.png', 'Swimsuit017_normal_1001.png', 'Swimsuit017_opacity_1001.png', 'Swimsuit017_roughness_1001.png', 'TG_Swimsuit017.obj', 'TG_Swimsuit017.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit025,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit025.glb,True,True,True,True,True,"['Swimsuit025_diffuse_1001.png', 'Swimsuit025_displacement_1001.png', 'Swimsuit025_metallicroughness_1001.png', 'Swimsuit025_metalness_1001.png', 'Swimsuit025_normal_1001.png', 'Swimsuit025_opacity_1001.png', 'Swimsuit025_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit025.pcd', 'Swimsuit025.mtl', 'Swimsuit025_diffuse_1001.png', 'Swimsuit025_displacement_1001.png', 'Swimsuit025_metallicroughness_1001.png', 'Swimsuit025_metalness_1001.png', 'Swimsuit025_normal_1001.png', 'Swimsuit025_opacity_1001.png', 'Swimsuit025_roughness_1001.png', 'TG_Swimsuit025.obj', 'TG_Swimsuit025.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit027,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit027.glb,True,True,True,True,True,"['Swimsuit027_diffuse_1001.png', 'Swimsuit027_displacement_1001.png', 'Swimsuit027_metallicroughness_1001.png', 'Swimsuit027_metalness_1001.png', 'Swimsuit027_normal_1001.png', 'Swimsuit027_opacity_1001.png', 'Swimsuit027_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit027.pcd', 'Swimsuit027.mtl', 'Swimsuit027_diffuse_1001.png', 'Swimsuit027_displacement_1001.png', 'Swimsuit027_metallicroughness_1001.png', 'Swimsuit027_metalness_1001.png', 'Swimsuit027_normal_1001.png', 'Swimsuit027_opacity_1001.png', 'Swimsuit027_roughness_1001.png', 'TG_Swimsuit027.obj', 'TG_Swimsuit027.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit028,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit028.glb,True,True,True,True,True,"['Swimsuit028_diffuse_1001.png', 'Swimsuit028_displacement_1001.png', 'Swimsuit028_metallicroughness_1001.png', 'Swimsuit028_metalness_1001.png', 'Swimsuit028_normal_1001.png', 'Swimsuit028_opacity_1001.png', 'Swimsuit028_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit028.pcd', 'Swimsuit028.mtl', 'Swimsuit028_diffuse_1001.png', 'Swimsuit028_displacement_1001.png', 'Swimsuit028_metallicroughness_1001.png', 'Swimsuit028_metalness_1001.png', 'Swimsuit028_normal_1001.png', 'Swimsuit028_opacity_1001.png', 'Swimsuit028_roughness_1001.png', 'TG_Swimsuit028.obj', 'TG_Swimsuit028.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit030,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit030.glb,True,True,True,True,True,"['Swimsuit030_diffuse_1001.png', 'Swimsuit030_displacement_1001.png', 'Swimsuit030_metallicroughness_1001.png', 'Swimsuit030_metalness_1001.png', 'Swimsuit030_normal_1001.png', 'Swimsuit030_opacity_1001.png', 'Swimsuit030_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit030.pcd', 'Swimsuit030.mtl', 'Swimsuit030_diffuse_1001.png', 'Swimsuit030_displacement_1001.png', 'Swimsuit030_metallicroughness_1001.png', 'Swimsuit030_metalness_1001.png', 'Swimsuit030_normal_1001.png', 'Swimsuit030_opacity_1001.png', 'Swimsuit030_roughness_1001.png', 'TG_Swimsuit030.obj', 'TG_Swimsuit030.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit031,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit031.glb,True,True,True,True,True,"['Swimsuit031_diffuse_1001.png', 'Swimsuit031_displacement_1001.png', 'Swimsuit031_metallicroughness_1001.png', 'Swimsuit031_metalness_1001.png', 'Swimsuit031_normal_1001.png', 'Swimsuit031_opacity_1001.png', 'Swimsuit031_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit031.pcd', 'Swimsuit031.mtl', 'Swimsuit031_diffuse_1001.png', 'Swimsuit031_displacement_1001.png', 'Swimsuit031_metallicroughness_1001.png', 'Swimsuit031_metalness_1001.png', 'Swimsuit031_normal_1001.png', 'Swimsuit031_opacity_1001.png', 'Swimsuit031_roughness_1001.png', 'TG_Swimsuit031.obj', 'TG_Swimsuit031.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit035,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit035.glb,True,True,True,True,True,"['Swimsuit035_diffuse_1001.png', 'Swimsuit035_displacement_1001.png', 'Swimsuit035_metallicroughness_1001.png', 'Swimsuit035_metalness_1001.png', 'Swimsuit035_normal_1001.png', 'Swimsuit035_opacity_1001.png', 'Swimsuit035_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit035.pcd', 'Swimsuit035.mtl', 'Swimsuit035_diffuse_1001.png', 'Swimsuit035_displacement_1001.png', 'Swimsuit035_metallicroughness_1001.png', 'Swimsuit035_metalness_1001.png', 'Swimsuit035_normal_1001.png', 'Swimsuit035_opacity_1001.png', 'Swimsuit035_roughness_1001.png', 'TG_Swimsuit035.obj', 'TG_Swimsuit035.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit036,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit036.glb,True,True,True,True,True,"['Swimsuit036_diffuse_1001.png', 'Swimsuit036_displacement_1001.png', 'Swimsuit036_metallicroughness_1001.png', 'Swimsuit036_metalness_1001.png', 'Swimsuit036_normal_1001.png', 'Swimsuit036_opacity_1001.png', 'Swimsuit036_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit036.pcd', 'Swimsuit036.mtl', 'Swimsuit036_diffuse_1001.png', 'Swimsuit036_displacement_1001.png', 'Swimsuit036_metallicroughness_1001.png', 'Swimsuit036_metalness_1001.png', 'Swimsuit036_normal_1001.png', 'Swimsuit036_opacity_1001.png', 'Swimsuit036_roughness_1001.png', 'TG_Swimsuit036.obj', 'TG_Swimsuit036.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit037,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit037.glb,True,True,True,True,True,"['Swimsuit037_diffuse_1001.png', 'Swimsuit037_displacement_1001.png', 'Swimsuit037_metallicroughness_1001.png', 'Swimsuit037_metalness_1001.png', 'Swimsuit037_normal_1001.png', 'Swimsuit037_opacity_1001.png', 'Swimsuit037_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit037.pcd', 'Swimsuit037.mtl', 'Swimsuit037_diffuse_1001.png', 'Swimsuit037_displacement_1001.png', 'Swimsuit037_metallicroughness_1001.png', 'Swimsuit037_metalness_1001.png', 'Swimsuit037_normal_1001.png', 'Swimsuit037_opacity_1001.png', 'Swimsuit037_roughness_1001.png', 'TG_Swimsuit037.obj', 'TG_Swimsuit037.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit038,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit038.glb,True,True,True,True,True,"['Swimsuit038_diffuse_1001.png', 'Swimsuit038_displacement_1001.png', 'Swimsuit038_metallicroughness_1001.png', 'Swimsuit038_metalness_1001.png', 'Swimsuit038_normal_1001.png', 'Swimsuit038_opacity_1001.png', 'Swimsuit038_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit038.pcd', 'Swimsuit038.mtl', 'Swimsuit038_diffuse_1001.png', 'Swimsuit038_displacement_1001.png', 'Swimsuit038_metallicroughness_1001.png', 'Swimsuit038_metalness_1001.png', 'Swimsuit038_normal_1001.png', 'Swimsuit038_opacity_1001.png', 'Swimsuit038_roughness_1001.png', 'TG_Swimsuit038.obj', 'TG_Swimsuit038.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit041,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit041.glb,True,True,True,True,True,"['Swimsuit041_diffuse_1001.png', 'Swimsuit041_displacement_1001.png', 'Swimsuit041_metallicroughness_1001.png', 'Swimsuit041_metalness_1001.png', 'Swimsuit041_normal_1001.png', 'Swimsuit041_opacity_1001.png', 'Swimsuit041_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit041.pcd', 'Swimsuit041.mtl', 'Swimsuit041_diffuse_1001.png', 'Swimsuit041_displacement_1001.png', 'Swimsuit041_metallicroughness_1001.png', 'Swimsuit041_metalness_1001.png', 'Swimsuit041_normal_1001.png', 'Swimsuit041_opacity_1001.png', 'Swimsuit041_roughness_1001.png', 'TG_Swimsuit041.obj', 'TG_Swimsuit041.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit042,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit042.glb,True,True,True,True,True,"['Swimsuit042_diffuse_1001.png', 'Swimsuit042_displacement_1001.png', 'Swimsuit042_metallicroughness_1001.png', 'Swimsuit042_metalness_1001.png', 'Swimsuit042_normal_1001.png', 'Swimsuit042_opacity_1001.png', 'Swimsuit042_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit042.pcd', 'Swimsuit042.mtl', 'Swimsuit042_diffuse_1001.png', 'Swimsuit042_displacement_1001.png', 'Swimsuit042_metallicroughness_1001.png', 'Swimsuit042_metalness_1001.png', 'Swimsuit042_normal_1001.png', 'Swimsuit042_opacity_1001.png', 'Swimsuit042_roughness_1001.png', 'TG_Swimsuit042.obj', 'TG_Swimsuit042.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit044,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit044.glb,True,True,True,True,True,"['Swimsuit044_diffuse_1001.png', 'Swimsuit044_displacement_1001.png', 'Swimsuit044_metallicroughness_1001.png', 'Swimsuit044_metalness_1001.png', 'Swimsuit044_normal_1001.png', 'Swimsuit044_opacity_1001.png', 'Swimsuit044_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit044.pcd', 'Swimsuit044.mtl', 'Swimsuit044_diffuse_1001.png', 'Swimsuit044_displacement_1001.png', 'Swimsuit044_metallicroughness_1001.png', 'Swimsuit044_metalness_1001.png', 'Swimsuit044_normal_1001.png', 'Swimsuit044_opacity_1001.png', 'Swimsuit044_roughness_1001.png', 'TG_Swimsuit044.obj', 'TG_Swimsuit044.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit045,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit045.glb,True,True,True,True,True,"['Swimsuit045_diffuse_1001.png', 'Swimsuit045_displacement_1001.png', 'Swimsuit045_metallicroughness_1001.png', 'Swimsuit045_metalness_1001.png', 'Swimsuit045_normal_1001.png', 'Swimsuit045_opacity_1001.png', 'Swimsuit045_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit045.pcd', 'Swimsuit045.mtl', 'Swimsuit045_diffuse_1001.png', 'Swimsuit045_displacement_1001.png', 'Swimsuit045_metallicroughness_1001.png', 'Swimsuit045_metalness_1001.png', 'Swimsuit045_normal_1001.png', 'Swimsuit045_opacity_1001.png', 'Swimsuit045_roughness_1001.png', 'TG_Swimsuit045.obj', 'TG_Swimsuit045.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit051,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit051.glb,True,True,True,True,True,"['Swimsuit051_diffuse_1001.png', 'Swimsuit051_displacement_1001.png', 'Swimsuit051_metallicroughness_1001.png', 'Swimsuit051_metalness_1001.png', 'Swimsuit051_normal_1001.png', 'Swimsuit051_opacity_1001.png', 'Swimsuit051_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit051.pcd', 'Swimsuit051.mtl', 'Swimsuit051_diffuse_1001.png', 'Swimsuit051_displacement_1001.png', 'Swimsuit051_metallicroughness_1001.png', 'Swimsuit051_metalness_1001.png', 'Swimsuit051_normal_1001.png', 'Swimsuit051_opacity_1001.png', 'Swimsuit051_roughness_1001.png', 'TG_Swimsuit051.obj', 'TG_Swimsuit051.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit052,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit052.glb,True,True,True,True,True,"['Swimsuit052_diffuse_1001.png', 'Swimsuit052_displacement_1001.png', 'Swimsuit052_metallicroughness_1001.png', 'Swimsuit052_metalness_1001.png', 'Swimsuit052_normal_1001.png', 'Swimsuit052_opacity_1001.png', 'Swimsuit052_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit052.pcd', 'Swimsuit052.mtl', 'Swimsuit052_diffuse_1001.png', 'Swimsuit052_displacement_1001.png', 'Swimsuit052_metallicroughness_1001.png', 'Swimsuit052_metalness_1001.png', 'Swimsuit052_normal_1001.png', 'Swimsuit052_opacity_1001.png', 'Swimsuit052_roughness_1001.png', 'TG_Swimsuit052.obj', 'TG_Swimsuit052.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit061,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit061.glb,True,True,True,True,True,"['Swimsuit061_diffuse_1001.png', 'Swimsuit061_displacement_1001.png', 'Swimsuit061_metallicroughness_1001.png', 'Swimsuit061_metalness_1001.png', 'Swimsuit061_normal_1001.png', 'Swimsuit061_opacity_1001.png', 'Swimsuit061_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit061.pcd', 'Swimsuit061.mtl', 'Swimsuit061_diffuse_1001.png', 'Swimsuit061_displacement_1001.png', 'Swimsuit061_metallicroughness_1001.png', 'Swimsuit061_metalness_1001.png', 'Swimsuit061_normal_1001.png', 'Swimsuit061_opacity_1001.png', 'Swimsuit061_roughness_1001.png', 'TG_Swimsuit061.obj', 'TG_Swimsuit061.pcd']",Gallus,obj,glb,,False,OK
TG_Swimsuit063,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Swimsuit063.glb,True,True,True,True,True,"['Swimsuit063_diffuse_1001.png', 'Swimsuit063_displacement_1001.png', 'Swimsuit063_metallicroughness_1001.png', 'Swimsuit063_metalness_1001.png', 'Swimsuit063_normal_1001.png', 'Swimsuit063_opacity_1001.png', 'Swimsuit063_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Swimsuit063.pcd', 'Swimsuit063.mtl', 'Swimsuit063_diffuse_1001.png', 'Swimsuit063_displacement_1001.png', 'Swimsuit063_metallicroughness_1001.png', 'Swimsuit063_metalness_1001.png', 'Swimsuit063_normal_1001.png', 'Swimsuit063_opacity_1001.png', 'Swimsuit063_roughness_1001.png', 'TG_Swimsuit063.obj', 'TG_Swimsuit063.pcd']",Gallus,obj,glb,,False,OK
TG_Top017_0,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top017_0.glb,True,True,True,True,True,"['Top017_diffuse_1001.png', 'Top017_displacement_1001.png', 'Top017_metallicroughness_1001.png', 'Top017_metalness_1001.png', 'Top017_normal_1001.png', 'Top017_opacity_1001.png', 'Top017_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top017_0.pcd', 'TG_Top017_0.obj', 'TG_Top017_0.pcd', 'Top017.mtl', 'Top017_diffuse_1001.png', 'Top017_displacement_1001.png', 'Top017_metallicroughness_1001.png', 'Top017_metalness_1001.png', 'Top017_normal_1001.png', 'Top017_opacity_1001.png', 'Top017_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top027_1,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top027_1.glb,True,True,True,True,True,"['Top027_diffuse_1001.png', 'Top027_displacement_1001.png', 'Top027_metallicroughness_1001.png', 'Top027_metalness_1001.png', 'Top027_normal_1001.png', 'Top027_opacity_1001.png', 'Top027_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top027_1.pcd', 'TG_Top027_1.obj', 'TG_Top027_1.pcd', 'Top027.mtl', 'Top027_diffuse_1001.png', 'Top027_displacement_1001.png', 'Top027_metallicroughness_1001.png', 'Top027_metalness_1001.png', 'Top027_normal_1001.png', 'Top027_opacity_1001.png', 'Top027_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top058,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top058.glb,True,True,True,True,True,"['Top058_diffuse_1001.png', 'Top058_displacement_1001.png', 'Top058_metallicroughness_1001.png', 'Top058_metalness_1001.png', 'Top058_normal_1001.png', 'Top058_opacity_1001.png', 'Top058_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top058.pcd', 'TG_Top058.obj', 'TG_Top058.pcd', 'Top058.mtl', 'Top058_diffuse_1001.png', 'Top058_displacement_1001.png', 'Top058_metallicroughness_1001.png', 'Top058_metalness_1001.png', 'Top058_normal_1001.png', 'Top058_opacity_1001.png', 'Top058_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top077,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top077.glb,True,True,True,True,True,"['Top077_diffuse_1001.png', 'Top077_displacement_1001.png', 'Top077_metallicroughness_1001.png', 'Top077_metalness_1001.png', 'Top077_normal_1001.png', 'Top077_opacity_1001.png', 'Top077_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top077.pcd', 'TG_Top077.obj', 'TG_Top077.pcd', 'Top077.mtl', 'Top077_diffuse_1001.png', 'Top077_displacement_1001.png', 'Top077_metallicroughness_1001.png', 'Top077_metalness_1001.png', 'Top077_normal_1001.png', 'Top077_opacity_1001.png', 'Top077_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top078,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top078.glb,True,True,True,True,True,"['Top078_diffuse_1001.png', 'Top078_displacement_1001.png', 'Top078_metallicroughness_1001.png', 'Top078_metalness_1001.png', 'Top078_normal_1001.png', 'Top078_opacity_1001.png', 'Top078_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top078.pcd', 'TG_Top078.obj', 'TG_Top078.pcd', 'Top078.mtl', 'Top078_diffuse_1001.png', 'Top078_displacement_1001.png', 'Top078_metallicroughness_1001.png', 'Top078_metalness_1001.png', 'Top078_normal_1001.png', 'Top078_opacity_1001.png', 'Top078_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top111,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top111.glb,True,True,True,True,True,"['Top111_diffuse_1001.png', 'Top111_displacement_1001.png', 'Top111_metallicroughness_1001.png', 'Top111_metalness_1001.png', 'Top111_normal_1001.png', 'Top111_opacity_1001.png', 'Top111_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top111.pcd', 'TG_Top111.obj', 'TG_Top111.pcd', 'Top111.mtl', 'Top111_diffuse_1001.png', 'Top111_displacement_1001.png', 'Top111_metallicroughness_1001.png', 'Top111_metalness_1001.png', 'Top111_normal_1001.png', 'Top111_opacity_1001.png', 'Top111_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_top120,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_top120.glb,True,True,True,True,True,"['top120_diffuse_1001.png', 'top120_displacement_1001.png', 'top120_metallicroughness_1001.png', 'top120_metalness_1001.png', 'top120_normal_1001.png', 'top120_opacity_1001.png', 'top120_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_top120.pcd', 'TG_top120.obj', 'TG_top120.pcd', 'top120.mtl', 'top120_diffuse_1001.png', 'top120_displacement_1001.png', 'top120_metallicroughness_1001.png', 'top120_metalness_1001.png', 'top120_normal_1001.png', 'top120_opacity_1001.png', 'top120_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_top121,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_top121.glb,True,True,True,True,True,"['top121_diffuse_1001.png', 'top121_displacement_1001.png', 'top121_metallicroughness_1001.png', 'top121_metalness_1001.png', 'top121_normal_1001.png', 'top121_opacity_1001.png', 'top121_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_top121.pcd', 'TG_top121.obj', 'TG_top121.pcd', 'top121.mtl', 'top121_diffuse_1001.png', 'top121_displacement_1001.png', 'top121_metallicroughness_1001.png', 'top121_metalness_1001.png', 'top121_normal_1001.png', 'top121_opacity_1001.png', 'top121_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top124,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top124.glb,True,True,True,True,True,"['Top124_diffuse_1001.png', 'Top124_displacement_1001.png', 'Top124_metallicroughness_1001.png', 'Top124_metalness_1001.png', 'Top124_normal_1001.png', 'Top124_opacity_1001.png', 'Top124_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top124.pcd', 'TG_Top124.obj', 'TG_Top124.pcd', 'Top124.mtl', 'Top124_diffuse_1001.png', 'Top124_displacement_1001.png', 'Top124_metallicroughness_1001.png', 'Top124_metalness_1001.png', 'Top124_normal_1001.png', 'Top124_opacity_1001.png', 'Top124_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top125,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top125.glb,True,True,True,True,True,"['Top125_diffuse_1001.png', 'Top125_displacement_1001.png', 'Top125_metallicroughness_1001.png', 'Top125_metalness_1001.png', 'Top125_normal_1001.png', 'Top125_opacity_1001.png', 'Top125_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top125.pcd', 'TG_Top125.obj', 'TG_Top125.pcd', 'Top125.mtl', 'Top125_diffuse_1001.png', 'Top125_displacement_1001.png', 'Top125_metallicroughness_1001.png', 'Top125_metalness_1001.png', 'Top125_normal_1001.png', 'Top125_opacity_1001.png', 'Top125_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top126,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top126.glb,True,True,True,True,True,"['Top126_diffuse_1001.png', 'Top126_displacement_1001.png', 'Top126_metallicroughness_1001.png', 'Top126_metalness_1001.png', 'Top126_normal_1001.png', 'Top126_opacity_1001.png', 'Top126_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top126.pcd', 'TG_Top126.obj', 'TG_Top126.pcd', 'Top126.mtl', 'Top126_diffuse_1001.png', 'Top126_displacement_1001.png', 'Top126_metallicroughness_1001.png', 'Top126_metalness_1001.png', 'Top126_normal_1001.png', 'Top126_opacity_1001.png', 'Top126_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top127,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top127.glb,True,True,True,True,True,"['Top127_diffuse_1001.png', 'Top127_displacement_1001.png', 'Top127_metallicroughness_1001.png', 'Top127_metalness_1001.png', 'Top127_normal_1001.png', 'Top127_opacity_1001.png', 'Top127_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top127.pcd', 'TG_Top127.obj', 'TG_Top127.pcd', 'Top127.mtl', 'Top127_diffuse_1001.png', 'Top127_displacement_1001.png', 'Top127_metallicroughness_1001.png', 'Top127_metalness_1001.png', 'Top127_normal_1001.png', 'Top127_opacity_1001.png', 'Top127_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top128,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top128.glb,True,True,True,True,True,"['Top128_diffuse_1001.png', 'Top128_displacement_1001.png', 'Top128_metallicroughness_1001.png', 'Top128_metalness_1001.png', 'Top128_normal_1001.png', 'Top128_opacity_1001.png', 'Top128_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top128.pcd', 'TG_Top128.obj', 'TG_Top128.pcd', 'Top128.mtl', 'Top128_diffuse_1001.png', 'Top128_displacement_1001.png', 'Top128_metallicroughness_1001.png', 'Top128_metalness_1001.png', 'Top128_normal_1001.png', 'Top128_opacity_1001.png', 'Top128_roughness_1001.png']",Gallus,obj,glb,,False,OK
TG_Top129,C:\Users\97250\Desktop\Studies\Third year\Final Project\converted_glb\TG_Top129.glb,True,True,True,True,True,"['Top129_diffuse_1001.png', 'Top129_displacement_1001.png', 'Top129_metallicroughness_1001.png', 'Top129_metalness_1001.png', 'Top129_normal_1001.png', 'Top129_opacity_1001.png', 'Top129_roughness_1001.png']","['border.obj', 'border.obj.mtl', 'kp_TG_Top129.pcd', 'TG_Top129.obj', 'TG_Top129.pcd', 'Top129.mtl', 'Top129_diffuse_1001.png', 'Top129_displacement_1001.png', 'Top129_metallicroughness_1001.png', 'Top129_metalness_1001.png', 'Top129_normal_1001.png', 'Top129_opacity_1001.png', 'Top129_roughness_1001.png']",Gallus,obj,glb,,False,OK
